starttime	seconds	ctime	dtime	ttime	wait
Fri Feb 04 12:42:23 2022	1643949743	26	58	85	45
Fri Feb 04 12:42:21 2022	1643949741	36	49	85	35
Fri Feb 04 12:42:23 2022	1643949743	21	64	85	43
Fri Feb 04 12:42:22 2022	1643949742	32	53	85	44
Fri Feb 04 12:42:22 2022	1643949742	23	62	85	49
Fri Feb 04 12:42:22 2022	1643949742	22	63	85	53
Fri Feb 04 12:42:22 2022	1643949742	39	46	85	29
Fri Feb 04 12:42:23 2022	1643949743	31	54	85	48
Fri Feb 04 12:42:23 2022	1643949743	21	64	85	42
Fri Feb 04 12:42:22 2022	1643949742	30	55	85	44
Fri Feb 04 12:42:21 2022	1643949741	36	49	85	36
Fri Feb 04 12:42:22 2022	1643949742	43	42	85	36
Fri Feb 04 12:42:22 2022	1643949742	29	56	85	49
Fri Feb 04 12:42:22 2022	1643949742	33	52	85	44
Fri Feb 04 12:42:22 2022	1643949742	23	63	85	53
Fri Feb 04 12:42:22 2022	1643949742	28	57	85	49
Fri Feb 04 12:42:22 2022	1643949742	30	56	85	49
Fri Feb 04 12:42:22 2022	1643949742	31	55	85	49
Fri Feb 04 12:42:22 2022	1643949742	19	66	85	46
Fri Feb 04 12:42:22 2022	1643949742	29	56	85	44
Fri Feb 04 12:42:21 2022	1643949741	36	49	85	36
Fri Feb 04 12:42:22 2022	1643949742	32	54	85	44
Fri Feb 04 12:42:22 2022	1643949742	27	58	85	49
Fri Feb 04 12:42:22 2022	1643949742	33	53	85	49
Fri Feb 04 12:42:22 2022	1643949742	31	55	85	44
Fri Feb 04 12:42:22 2022	1643949742	34	51	85	34
Fri Feb 04 12:42:22 2022	1643949742	19	66	85	46
Fri Feb 04 12:42:22 2022	1643949742	19	67	85	46
Fri Feb 04 12:42:21 2022	1643949741	37	49	85	36
Fri Feb 04 12:42:22 2022	1643949742	34	52	85	44
Fri Feb 04 12:42:22 2022	1643949742	32	54	86	49
Fri Feb 04 12:42:23 2022	1643949743	19	66	86	42
Fri Feb 04 12:42:23 2022	1643949743	28	58	86	44
Fri Feb 04 12:42:22 2022	1643949742	19	67	86	46
Fri Feb 04 12:42:22 2022	1643949742	39	46	86	29
Fri Feb 04 12:42:21 2022	1643949741	37	49	86	36
Fri Feb 04 12:42:23 2022	1643949743	27	58	86	44
Fri Feb 04 12:42:22 2022	1643949742	34	52	86	34
Fri Feb 04 12:42:22 2022	1643949742	24	62	86	49
Fri Feb 04 12:42:22 2022	1643949742	18	67	86	46
Fri Feb 04 12:42:21 2022	1643949741	37	49	86	36
Fri Feb 04 12:42:22 2022	1643949742	29	57	86	44
Fri Feb 04 12:42:22 2022	1643949742	27	59	86	49
Fri Feb 04 12:42:22 2022	1643949742	43	43	86	36
Fri Feb 04 12:42:23 2022	1643949743	19	67	86	41
Fri Feb 04 12:42:23 2022	1643949743	19	67	86	42
Fri Feb 04 12:42:23 2022	1643949743	42	44	86	22
Fri Feb 04 12:42:22 2022	1643949742	18	68	86	46
Fri Feb 04 12:42:23 2022	1643949743	30	56	86	48
Fri Feb 04 12:42:22 2022	1643949742	20	66	86	46
Fri Feb 04 12:42:22 2022	1643949742	34	52	86	44
Fri Feb 04 12:42:23 2022	1643949743	19	67	86	41
Fri Feb 04 12:42:21 2022	1643949741	37	49	86	36
Fri Feb 04 12:42:23 2022	1643949743	19	67	86	42
Fri Feb 04 12:42:23 2022	1643949743	19	67	86	41
Fri Feb 04 12:42:23 2022	1643949743	46	40	86	35
Fri Feb 04 12:42:22 2022	1643949742	34	53	86	34
Fri Feb 04 12:42:23 2022	1643949743	19	67	86	42
Fri Feb 04 12:42:22 2022	1643949742	18	68	86	46
Fri Feb 04 12:42:22 2022	1643949742	26	60	86	49
Fri Feb 04 12:42:23 2022	1643949743	29	57	86	48
Fri Feb 04 12:42:23 2022	1643949743	19	67	86	41
Fri Feb 04 12:42:23 2022	1643949743	43	43	86	35
Fri Feb 04 12:42:23 2022	1643949743	42	44	86	35
Fri Feb 04 12:42:23 2022	1643949743	24	62	86	48
Fri Feb 04 12:42:23 2022	1643949743	19	67	86	42
Fri Feb 04 12:42:22 2022	1643949742	29	58	86	44
Fri Feb 04 12:42:22 2022	1643949742	33	53	86	34
Fri Feb 04 12:42:22 2022	1643949742	18	68	86	46
Fri Feb 04 12:42:22 2022	1643949742	28	59	86	44
Fri Feb 04 12:42:22 2022	1643949742	35	51	86	45
Fri Feb 04 12:42:22 2022	1643949742	25	61	86	49
Fri Feb 04 12:42:23 2022	1643949743	24	63	86	48
Fri Feb 04 12:42:22 2022	1643949742	26	61	87	49
Fri Feb 04 12:42:22 2022	1643949742	33	53	87	34
Fri Feb 04 12:42:22 2022	1643949742	18	69	87	46
Fri Feb 04 12:42:23 2022	1643949743	26	61	87	48
Fri Feb 04 12:42:23 2022	1643949743	44	43	87	35
Fri Feb 04 12:42:21 2022	1643949741	38	49	87	37
Fri Feb 04 12:42:23 2022	1643949743	23	64	87	48
Fri Feb 04 12:42:22 2022	1643949742	28	58	87	44
Fri Feb 04 12:42:22 2022	1643949742	29	58	87	44
Fri Feb 04 12:42:22 2022	1643949742	18	69	87	46
Fri Feb 04 12:42:23 2022	1643949743	28	59	87	48
Fri Feb 04 12:42:23 2022	1643949743	27	60	87	48
Fri Feb 04 12:42:22 2022	1643949742	18	69	87	46
Fri Feb 04 12:42:23 2022	1643949743	27	59	87	48
Fri Feb 04 12:42:22 2022	1643949742	33	54	87	34
Fri Feb 04 12:42:23 2022	1643949743	45	42	87	35
Fri Feb 04 12:42:21 2022	1643949741	34	53	87	41
Fri Feb 04 12:42:22 2022	1643949742	18	69	87	46
Fri Feb 04 12:42:22 2022	1643949742	27	60	87	44
Fri Feb 04 12:42:22 2022	1643949742	36	51	87	45
Fri Feb 04 12:42:23 2022	1643949743	35	52	87	34
Fri Feb 04 12:42:22 2022	1643949742	33	54	87	34
Fri Feb 04 12:42:23 2022	1643949743	36	51	87	34
Fri Feb 04 12:42:22 2022	1643949742	17	70	87	45
Fri Feb 04 12:42:22 2022	1643949742	27	60	87	44
Fri Feb 04 12:42:23 2022	1643949743	26	61	87	58
Fri Feb 04 12:42:22 2022	1643949742	27	61	88	44
Fri Feb 04 12:42:23 2022	1643949743	44	44	88	22
Fri Feb 04 12:42:22 2022	1643949742	36	51	88	46
Fri Feb 04 12:42:23 2022	1643949743	24	64	88	58
Fri Feb 04 12:42:22 2022	1643949742	17	70	88	45
Fri Feb 04 12:42:23 2022	1643949743	25	63	88	58
Fri Feb 04 12:42:22 2022	1643949742	36	52	88	46
Fri Feb 04 12:42:22 2022	1643949742	32	56	88	42
Fri Feb 04 12:42:22 2022	1643949742	32	56	88	42
Fri Feb 04 12:42:22 2022	1643949742	33	55	88	43
Fri Feb 04 12:42:22 2022	1643949742	27	61	88	45
Fri Feb 04 12:42:22 2022	1643949742	32	56	88	42
Fri Feb 04 12:42:22 2022	1643949742	33	56	88	42
Fri Feb 04 12:42:22 2022	1643949742	33	55	88	43
Fri Feb 04 12:42:22 2022	1643949742	33	56	88	43
Fri Feb 04 12:42:22 2022	1643949742	17	71	88	45
Fri Feb 04 12:42:22 2022	1643949742	28	60	88	25
Fri Feb 04 12:42:22 2022	1643949742	33	55	88	43
Fri Feb 04 12:42:22 2022	1643949742	49	40	88	19
Fri Feb 04 12:42:22 2022	1643949742	41	48	88	46
Fri Feb 04 12:42:22 2022	1643949742	55	33	89	30
Fri Feb 04 12:42:22 2022	1643949742	17	71	89	45
Fri Feb 04 12:42:22 2022	1643949742	29	60	89	25
Fri Feb 04 12:42:22 2022	1643949742	34	55	89	43
Fri Feb 04 12:42:22 2022	1643949742	28	61	89	46
Fri Feb 04 12:42:22 2022	1643949742	40	49	89	46
Fri Feb 04 12:42:22 2022	1643949742	40	48	89	43
Fri Feb 04 12:42:22 2022	1643949742	15	74	89	52
Fri Feb 04 12:42:22 2022	1643949742	41	47	89	43
Fri Feb 04 12:42:22 2022	1643949742	32	57	89	42
Fri Feb 04 12:42:22 2022	1643949742	42	47	89	45
Fri Feb 04 12:42:21 2022	1643949741	23	65	89	62
Fri Feb 04 12:42:22 2022	1643949742	38	51	89	20
Fri Feb 04 12:42:22 2022	1643949742	49	39	89	19
Fri Feb 04 12:42:22 2022	1643949742	40	49	89	43
Fri Feb 04 12:42:22 2022	1643949742	17	72	89	45
Fri Feb 04 12:42:22 2022	1643949742	35	54	89	43
Fri Feb 04 12:42:22 2022	1643949742	39	50	89	43
Fri Feb 04 12:42:22 2022	1643949742	41	48	89	45
Fri Feb 04 12:42:22 2022	1643949742	42	47	89	43
Fri Feb 04 12:42:22 2022	1643949742	40	49	89	45
Fri Feb 04 12:42:22 2022	1643949742	39	50	89	45
Fri Feb 04 12:42:22 2022	1643949742	43	46	89	43
Fri Feb 04 12:42:22 2022	1643949742	36	53	89	43
Fri Feb 04 12:42:22 2022	1643949742	38	51	89	43
Fri Feb 04 12:42:22 2022	1643949742	39	50	89	46
Fri Feb 04 12:42:22 2022	1643949742	46	43	89	26
Fri Feb 04 12:42:22 2022	1643949742	17	72	89	45
Fri Feb 04 12:42:22 2022	1643949742	55	35	89	20
Fri Feb 04 12:42:22 2022	1643949742	29	61	89	46
Fri Feb 04 12:42:22 2022	1643949742	32	58	89	50
Fri Feb 04 12:42:22 2022	1643949742	46	43	89	26
Fri Feb 04 12:42:22 2022	1643949742	31	58	89	50
Fri Feb 04 12:42:22 2022	1643949742	37	52	89	43
Fri Feb 04 12:42:22 2022	1643949742	47	42	89	26
Fri Feb 04 12:42:22 2022	1643949742	46	43	89	26
Fri Feb 04 12:42:22 2022	1643949742	46	43	89	26
Fri Feb 04 12:42:22 2022	1643949742	47	42	89	26
Fri Feb 04 12:42:22 2022	1643949742	32	58	89	42
Fri Feb 04 12:42:22 2022	1643949742	47	43	89	26
Fri Feb 04 12:42:22 2022	1643949742	33	57	89	50
Fri Feb 04 12:42:22 2022	1643949742	14	75	89	52
Fri Feb 04 12:42:22 2022	1643949742	48	42	90	26
Fri Feb 04 12:42:22 2022	1643949742	54	35	90	30
Fri Feb 04 12:42:22 2022	1643949742	53	37	90	27
Fri Feb 04 12:42:22 2022	1643949742	48	42	90	27
Fri Feb 04 12:42:22 2022	1643949742	31	59	90	49
Fri Feb 04 12:42:22 2022	1643949742	17	73	90	45
Fri Feb 04 12:42:22 2022	1643949742	29	61	90	46
Fri Feb 04 12:42:22 2022	1643949742	33	57	90	27
Fri Feb 04 12:42:22 2022	1643949742	32	58	90	42
Fri Feb 04 12:42:22 2022	1643949742	49	41	90	27
Fri Feb 04 12:42:22 2022	1643949742	54	36	90	27
Fri Feb 04 12:42:21 2022	1643949741	34	56	90	40
Fri Feb 04 12:42:22 2022	1643949742	32	58	90	28
Fri Feb 04 12:42:22 2022	1643949742	54	36	90	27
Fri Feb 04 12:42:22 2022	1643949742	14	76	90	52
Fri Feb 04 12:42:22 2022	1643949742	32	59	90	42
Fri Feb 04 12:42:22 2022	1643949742	17	73	90	45
Fri Feb 04 12:42:22 2022	1643949742	21	69	90	43
Fri Feb 04 12:42:22 2022	1643949742	23	67	90	53
Fri Feb 04 12:42:22 2022	1643949742	49	41	90	27
Fri Feb 04 12:42:22 2022	1643949742	21	69	91	42
Fri Feb 04 12:42:22 2022	1643949742	21	69	91	43
Fri Feb 04 12:42:22 2022	1643949742	21	69	91	43
Fri Feb 04 12:42:22 2022	1643949742	30	60	91	49
Fri Feb 04 12:42:22 2022	1643949742	21	69	91	42
Fri Feb 04 12:42:22 2022	1643949742	24	67	91	53
Fri Feb 04 12:42:22 2022	1643949742	29	62	91	51
Fri Feb 04 12:42:22 2022	1643949742	32	59	91	28
Fri Feb 04 12:42:22 2022	1643949742	30	61	91	46
Fri Feb 04 12:42:22 2022	1643949742	32	59	91	42
Fri Feb 04 12:42:22 2022	1643949742	55	36	91	27
Fri Feb 04 12:42:22 2022	1643949742	31	60	91	51
Fri Feb 04 12:42:22 2022	1643949742	17	74	91	45
Fri Feb 04 12:42:22 2022	1643949742	31	60	91	51
Fri Feb 04 12:42:22 2022	1643949742	32	59	91	41
Fri Feb 04 12:42:22 2022	1643949742	32	59	91	41
Fri Feb 04 12:42:22 2022	1643949742	50	41	91	27
Fri Feb 04 12:42:22 2022	1643949742	31	60	91	41
Fri Feb 04 12:42:22 2022	1643949742	32	59	91	41
Fri Feb 04 12:42:22 2022	1643949742	24	67	91	53
Fri Feb 04 12:42:22 2022	1643949742	30	61	91	49
Fri Feb 04 12:42:22 2022	1643949742	14	77	91	52
Fri Feb 04 12:42:22 2022	1643949742	30	61	91	51
Fri Feb 04 12:42:22 2022	1643949742	31	60	91	51
Fri Feb 04 12:42:22 2022	1643949742	29	62	91	51
Fri Feb 04 12:42:22 2022	1643949742	29	62	91	49
Fri Feb 04 12:42:22 2022	1643949742	29	62	91	49
Fri Feb 04 12:42:22 2022	1643949742	30	61	91	49
Fri Feb 04 12:42:22 2022	1643949742	29	62	91	49
Fri Feb 04 12:42:22 2022	1643949742	60	31	91	27
Fri Feb 04 12:42:22 2022	1643949742	30	61	91	49
Fri Feb 04 12:42:21 2022	1643949741	23	68	91	62
Fri Feb 04 12:42:22 2022	1643949742	56	35	91	27
Fri Feb 04 12:42:22 2022	1643949742	29	62	91	49
Fri Feb 04 12:42:22 2022	1643949742	30	62	91	49
Fri Feb 04 12:42:22 2022	1643949742	59	32	91	27
Fri Feb 04 12:42:22 2022	1643949742	62	30	91	28
Fri Feb 04 12:42:22 2022	1643949742	33	58	91	51
Fri Feb 04 12:42:22 2022	1643949742	24	68	91	59
Fri Feb 04 12:42:22 2022	1643949742	24	68	91	59
Fri Feb 04 12:42:22 2022	1643949742	33	59	91	51
Fri Feb 04 12:42:22 2022	1643949742	41	51	91	20
Fri Feb 04 12:42:21 2022	1643949741	22	70	91	61
Fri Feb 04 12:42:22 2022	1643949742	32	60	91	51
Fri Feb 04 12:42:22 2022	1643949742	25	67	91	54
Fri Feb 04 12:42:22 2022	1643949742	35	56	91	28
Fri Feb 04 12:42:22 2022	1643949742	17	74	91	45
Fri Feb 04 12:42:22 2022	1643949742	57	35	91	27
Fri Feb 04 12:42:22 2022	1643949742	25	67	92	63
Fri Feb 04 12:42:22 2022	1643949742	14	78	92	52
Fri Feb 04 12:42:22 2022	1643949742	31	61	92	46
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	59
Fri Feb 04 12:42:21 2022	1643949741	22	69	92	62
Fri Feb 04 12:42:22 2022	1643949742	32	59	92	45
Fri Feb 04 12:42:22 2022	1643949742	51	41	92	27
Fri Feb 04 12:42:22 2022	1643949742	32	59	92	51
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	59
Fri Feb 04 12:42:22 2022	1643949742	58	34	92	27
Fri Feb 04 12:42:22 2022	1643949742	25	67	92	54
Fri Feb 04 12:42:22 2022	1643949742	59	33	92	27
Fri Feb 04 12:42:22 2022	1643949742	23	68	92	59
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	59
Fri Feb 04 12:42:22 2022	1643949742	17	75	92	44
Fri Feb 04 12:42:22 2022	1643949742	52	40	92	27
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	56
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	57
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	57
Fri Feb 04 12:42:22 2022	1643949742	23	69	92	59
Fri Feb 04 12:42:23 2022	1643949743	27	64	92	44
Fri Feb 04 12:42:22 2022	1643949742	17	75	92	44
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	57
Fri Feb 04 12:42:22 2022	1643949742	17	75	92	44
Fri Feb 04 12:42:23 2022	1643949743	42	50	92	22
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	57
Fri Feb 04 12:42:22 2022	1643949742	24	68	92	57
Fri Feb 04 12:42:22 2022	1643949742	23	69	92	57
Fri Feb 04 12:42:22 2022	1643949742	23	69	92	58
Fri Feb 04 12:42:22 2022	1643949742	32	60	92	46
Fri Feb 04 12:42:23 2022	1643949743	34	58	92	32
Fri Feb 04 12:42:22 2022	1643949742	25	67	92	54
Fri Feb 04 12:42:22 2022	1643949742	16	76	92	44
Fri Feb 04 12:42:22 2022	1643949742	25	67	92	59
Fri Feb 04 12:42:23 2022	1643949743	33	59	93	44
Fri Feb 04 12:42:23 2022	1643949743	35	58	93	32
Fri Feb 04 12:42:23 2022	1643949743	33	60	93	44
Fri Feb 04 12:42:23 2022	1643949743	33	60	93	44
Fri Feb 04 12:42:23 2022	1643949743	32	61	93	44
Fri Feb 04 12:42:23 2022	1643949743	32	61	93	44
Fri Feb 04 12:42:23 2022	1643949743	33	60	93	44
Fri Feb 04 12:42:23 2022	1643949743	34	59	93	44
Fri Feb 04 12:42:22 2022	1643949742	28	65	93	37
Fri Feb 04 12:42:22 2022	1643949742	19	74	93	63
Fri Feb 04 12:42:22 2022	1643949742	28	65	93	37
Fri Feb 04 12:42:21 2022	1643949741	34	59	93	40
Fri Feb 04 12:42:23 2022	1643949743	32	61	93	44
Fri Feb 04 12:42:22 2022	1643949742	28	65	93	37
Fri Feb 04 12:42:22 2022	1643949742	33	60	93	46
Fri Feb 04 12:42:22 2022	1643949742	26	67	93	54
Fri Feb 04 12:42:22 2022	1643949742	26	67	93	59
Fri Feb 04 12:42:23 2022	1643949743	34	59	93	44
Fri Feb 04 12:42:23 2022	1643949743	35	58	93	32
Fri Feb 04 12:42:22 2022	1643949742	19	74	93	63
Fri Feb 04 12:42:22 2022	1643949742	28	65	93	38
Fri Feb 04 12:42:22 2022	1643949742	26	67	93	63
Fri Feb 04 12:42:22 2022	1643949742	25	68	93	63
Fri Feb 04 12:42:22 2022	1643949742	27	67	93	59
Fri Feb 04 12:42:22 2022	1643949742	27	66	93	59
Fri Feb 04 12:42:21 2022	1643949741	33	60	93	40
Fri Feb 04 12:42:23 2022	1643949743	31	62	93	44
Fri Feb 04 12:42:22 2022	1643949742	20	73	93	63
Fri Feb 04 12:42:21 2022	1643949741	28	65	93	41
Fri Feb 04 12:42:22 2022	1643949742	32	61	93	57
Fri Feb 04 12:42:23 2022	1643949743	35	58	93	33
Fri Feb 04 12:42:22 2022	1643949742	23	70	93	63
Fri Feb 04 12:42:23 2022	1643949743	35	59	93	45
Fri Feb 04 12:42:22 2022	1643949742	33	60	93	46
Fri Feb 04 12:42:22 2022	1643949742	28	65	93	59
Fri Feb 04 12:42:22 2022	1643949742	32	62	93	57
Fri Feb 04 12:42:22 2022	1643949742	24	70	93	63
Fri Feb 04 12:42:21 2022	1643949741	33	60	93	40
Fri Feb 04 12:42:22 2022	1643949742	44	50	93	47
Fri Feb 04 12:42:22 2022	1643949742	22	71	94	63
Fri Feb 04 12:42:22 2022	1643949742	31	63	94	57
Fri Feb 04 12:42:22 2022	1643949742	29	65	94	38
Fri Feb 04 12:42:21 2022	1643949741	33	61	94	40
Fri Feb 04 12:42:22 2022	1643949742	29	64	94	59
Fri Feb 04 12:42:23 2022	1643949743	31	62	94	43
Fri Feb 04 12:42:22 2022	1643949742	21	72	94	63
Fri Feb 04 12:42:22 2022	1643949742	34	60	94	46
Fri Feb 04 12:42:22 2022	1643949742	30	63	94	57
Fri Feb 04 12:42:22 2022	1643949742	30	63	94	59
Fri Feb 04 12:42:22 2022	1643949742	26	68	94	55
Fri Feb 04 12:42:22 2022	1643949742	22	72	94	62
Fri Feb 04 12:42:23 2022	1643949743	44	50	94	32
Fri Feb 04 12:42:23 2022	1643949743	36	58	94	33
Fri Feb 04 12:42:22 2022	1643949742	31	63	94	59
Fri Feb 04 12:42:22 2022	1643949742	26	68	94	38
Fri Feb 04 12:42:22 2022	1643949742	43	51	94	47
Fri Feb 04 12:42:23 2022	1643949743	46	48	94	32
Fri Feb 04 12:42:22 2022	1643949742	21	73	94	62
Fri Feb 04 12:42:22 2022	1643949742	26	68	94	56
Fri Feb 04 12:42:23 2022	1643949743	30	64	94	44
Fri Feb 04 12:42:22 2022	1643949742	22	72	94	63
Fri Feb 04 12:42:22 2022	1643949742	23	71	94	63
Fri Feb 04 12:42:22 2022	1643949742	27	68	94	41
Fri Feb 04 12:42:22 2022	1643949742	34	60	94	46
Fri Feb 04 12:42:22 2022	1643949742	30	64	94	57
Fri Feb 04 12:42:22 2022	1643949742	24	70	94	63
Fri Feb 04 12:42:23 2022	1643949743	32	63	94	43
Fri Feb 04 12:42:22 2022	1643949742	26	68	94	56
Fri Feb 04 12:42:22 2022	1643949742	56	38	94	35
Fri Feb 04 12:42:22 2022	1643949742	32	63	94	44
Fri Feb 04 12:42:22 2022	1643949742	27	67	94	41
Fri Feb 04 12:42:22 2022	1643949742	55	39	94	35
Fri Feb 04 12:42:23 2022	1643949743	61	34	94	33
Fri Feb 04 12:42:22 2022	1643949742	21	73	94	62
Fri Feb 04 12:42:22 2022	1643949742	54	40	94	35
Fri Feb 04 12:42:22 2022	1643949742	32	62	94	44
Fri Feb 04 12:42:22 2022	1643949742	32	62	94	45
Fri Feb 04 12:42:22 2022	1643949742	34	60	94	57
Fri Feb 04 12:42:22 2022	1643949742	35	60	94	46
Fri Feb 04 12:42:23 2022	1643949743	31	63	94	43
Fri Feb 04 12:42:23 2022	1643949743	36	58	94	33
Fri Feb 04 12:42:22 2022	1643949742	32	62	94	45
Fri Feb 04 12:42:21 2022	1643949741	45	49	94	37
Fri Feb 04 12:42:22 2022	1643949742	27	68	94	56
Fri Feb 04 12:42:22 2022	1643949742	32	63	95	44
